,Shape_type,Latitude,r_pl,l_pl,t_pl,V_pl,S_pl,V_T,Shape_factor,Density,time_length
4622,film,13.7,8.305843300188252e-05,0.0014429999999999998,0.0029445,2.400157875955663e-12,2.996401132028155e-07,2.400157875955663e-12,0.20457962605249166,994,500
4623,film,13.7,0.00011545751593590533,0.007101,0.00099444,6.4469638886130225e-12,2.9680487190628936e-07,6.4469638886130225e-12,0.3990876235028658,918,500
4624,sphere,13.7,0.00014955386522538266,0.0066099999999999996,0.0047756000000000005,1.4011400107929936e-11,2.810639515096642e-07,1.4011400107929936e-11,0.8,904,500
4625,film,13.7,0.00011070803817749342,0.002241,0.00183458,5.6836336105164655e-12,3.681775482811067e-07,5.6836336105164655e-12,0.2957984367370318,965,500
4626,film,13.7,1.7969165645970275e-05,0.01147,8.822e-05,2.4303697209563454e-14,5.741663797472223e-09,2.4303697209563454e-14,0.4997041217854869,887,500
4627,fiber,13.7,0.00010649303159977577,0.000841,0.0059627000000000005,5.0588544095861655e-12,2.5528306786450263e-07,5.0588544095861655e-12,0.3034034114967905,886,500
4628,fiber,13.7,7.404120734309554e-05,0.0008629999999999999,0.00781369,1.7002355205266758e-12,1.4366967006765518e-07,1.7002355205266758e-12,0.19897134550850265,884,500
4629,film,13.7,4.317080955765205e-05,0.010369,0.00071919,3.3702272652675834e-13,5.612671418931073e-08,3.3702272652675834e-13,0.29505680381082405,997,500
4630,fiber,13.7,2.573962600277333e-05,0.000118,0.0011599,7.143241058310386e-14,1.2713290985384893e-08,7.143241058310386e-14,0.5037554417998826,858,500
4631,fiber,13.7,4.759252891842224e-06,5.6e-05,0.00556708,4.515490747262115e-16,5.959579042209996e-10,4.515490747262115e-16,0.1968608741844288,860,500
4632,fiber,13.7,0.00014459501304367074,0.0006709999999999999,0.00062609,1.266334834409094e-11,4.0225812287816773e-07,1.266334834409094e-11,0.49881135813424343,887,500
4633,sphere,13.7,1.3125844068178215e-05,0.006143,0.00870789,9.4726247016172e-15,2.165032127247861e-09,9.4726247016172e-15,0.9,949,500
4634,film,13.7,0.00011937105807196357,0.008343999999999999,0.00031139,7.125014284136967e-12,2.1273713292538732e-07,7.125014284136967e-12,0.595181811603108,986,500
4635,sphere,13.7,0.00012997851203835531,0.010993,0.00987389,9.198209400016172e-12,2.1230146250563036e-07,9.198209400016172e-12,0.9,962,500
4636,sphere,13.7,6.362575144515705e-05,0.0059629999999999996,0.0077774,1.0789153774159518e-12,5.087163701379317e-08,1.0789153774159518e-12,0.8,908,500
4637,sphere,13.7,4.642565747623057e-05,0.009281,0.00835773,4.191435602281725e-13,2.708482225218476e-08,4.191435602281725e-13,0.8,996,500
4638,fiber,13.7,1.6187411570647273e-05,5.9e-05,0.00932963,1.776727548210571e-14,4.834015546169253e-09,1.776727548210571e-14,0.5965518484335578,904,500
4639,fiber,13.7,5.8325791355785495e-05,0.000463,0.0019725800000000003,8.311330055635326e-13,7.67197751712107e-08,8.311330055635326e-13,0.3017837583475028,997,500
4640,sphere,13.7,0.00020818796374848244,0.003725,0.00045229,3.779683733909195e-11,5.446545034383736e-07,3.779683733909195e-11,0.8,967,500
4641,fiber,13.7,0.00025623129997889225,0.000692,0.00423984,7.046689722423753e-11,1.1901226310334416e-06,7.046689722423753e-11,0.7033512960981108,960,500
4642,fiber,13.7,7.495685152966378e-05,0.00027,0.00763852,1.764097636361966e-12,1.0350041990116018e-07,1.764097636361966e-12,0.601203863764982,895,500
4643,film,13.7,3.9532390952503064e-05,0.009771,0.00019048,2.5879021667724056e-13,2.7606019575510102e-08,2.5879021667724056e-13,0.5030338817397285,982,500
4644,film,13.7,8.033480712405308e-06,0.002387,0.00012509,2.171700219650806e-15,1.8823571412283005e-09,2.171700219650806e-15,0.30464941665120254,934,500
4645,sphere,13.7,5.653276517589375e-06,0.011508,0.00949596,7.568142398063986e-16,4.0161536630218467e-10,7.568142398063986e-16,0.8,878,500
4646,film,13.7,0.00027713790312119035,0.012872,0.00236427,8.916129945748019e-11,1.7030014009181749e-06,8.916129945748019e-11,0.40074832363910057,925,500
4647,film,13.7,0.00010410667974626811,0.009663999999999999,0.00013019,4.72633386660105e-12,1.6054053198991234e-07,4.72633386660105e-12,0.5998841124381458,952,500
4648,sphere,13.7,0.00010296530377013268,0.010648,0.00854519,4.572580127793713e-12,1.3322682380470253e-07,4.572580127793713e-12,0.9,985,500
4649,film,13.7,1.5462167488509524e-05,0.001552,0.00024113000000000002,1.548459066273637e-14,6.9782734280224696e-09,1.548459066273637e-14,0.30443012814792064,919,500
4650,sphere,13.7,7.460419957289202e-05,0.001428,0.00262479,1.7393157710159961e-12,6.994173709952874e-08,1.7393157710159961e-12,0.9,979,500
4651,sphere,13.7,1.6184940560228283e-05,0.012549999999999999,0.00487428,1.7759140193551606e-14,3.291789696872595e-09,1.7759140193551606e-14,0.9,945,500
4652,film,13.7,0.00010950054056295663,0.003779,0.00095727,5.499679721091541e-12,2.6870212223500367e-07,5.499679721091541e-12,0.39651196403316064,924,500
4653,sphere,13.7,3.616755075745605e-05,0.001279,0.00417418,1.981736499089889e-13,1.6437965449026277e-08,1.981736499089889e-13,0.8,910,500
4654,sphere,13.7,2.2934273638653326e-05,0.002261,0.00457038,5.052933459318133e-14,6.6096710176187215e-09,5.052933459318133e-14,0.8,866,500
4655,film,13.7,4.522031404229924e-06,0.000395,0.00016697,3.873373094656437e-16,9.061460184326341e-10,3.873373094656437e-16,0.20052283119513623,893,500
4656,film,13.7,1.9448731430473986e-05,0.0038399999999999997,0.0007036,3.081501948945355e-14,1.659386722657566e-08,3.081501948945355e-14,0.20254886487839166,899,500
4657,sphere,13.7,7.572497069076825e-05,0.003935,0.0006998,1.8188879719597505e-12,7.205897692799612e-08,1.8188879719597505e-12,0.8,860,500
4658,fiber,13.7,4.460347327549014e-05,0.000268,0.00519855,3.7170178356715225e-13,4.092875099022508e-08,3.7170178356715225e-13,0.39754709259815346,982,500
4659,sphere,13.7,3.0363014845047735e-05,0.008957,0.00701781,1.172528168916804e-13,1.1585096291332666e-08,1.172528168916804e-13,0.8,965,500
4660,fiber,13.7,7.31848106556069e-05,0.000432,0.00558176,1.6419180227297535e-12,1.096139322005914e-07,1.6419180227297535e-12,0.40418748050998105,904,500
4661,film,13.7,4.336299033618836e-05,0.00516,0.0003623,3.4154370131435066e-13,4.131863905410942e-08,3.4154370131435066e-13,0.40437780014600516,879,500
4662,film,13.7,0.00019936455651732446,0.002472,0.00327263,3.319192666218665e-11,1.1886255562176675e-06,3.319192666218665e-11,0.29712945373646377,941,500
4663,sphere,13.7,0.00012854978778496394,0.001784,0.0022333,8.898211032587461e-12,2.076598768285541e-07,8.898211032587461e-12,0.9,912,500
4664,fiber,13.7,1.0494973096766783e-05,4.8e-05,0.00189803,4.8420871098694264e-15,2.1125064212802915e-09,4.8420871098694264e-15,0.5047095472858625,853,500
4665,sphere,13.7,0.000182225142913173,0.004814,0.0037132000000000003,2.5346237956560718e-11,4.172789366718359e-07,2.5346237956560718e-11,0.9,878,500
4666,film,13.7,9.440475156119632e-05,0.010225999999999999,0.00078931,3.5242780930586966e-12,1.95896531934917e-07,3.5242780930586966e-12,0.40425539641739405,933,500
4667,film,13.7,5.963592498832463e-05,0.000909,0.00029909,8.884080573969212e-13,6.372534214853009e-08,8.884080573969212e-13,0.49590514017151255,855,500
4668,sphere,13.7,3.761783576953813e-05,0.003309,0.00068841,2.2298211351981838e-13,1.7782690760247005e-08,2.2298211351981838e-13,0.8,902,500
4669,film,13.7,1.8419604798322058e-05,0.011007999999999999,0.0002913,2.617758227172997e-14,9.968765710517594e-09,2.617758227172997e-14,0.3024224956332054,984,500
4670,sphere,13.7,1.2220831847377552e-05,0.006221,0.009946990000000001,7.645236326414978e-15,1.8767715050564802e-09,7.645236326414978e-15,0.9,927,500
4671,fiber,13.7,6.305666403131892e-05,0.000225,0.00787561,1.050223138013117e-12,7.316316484659576e-08,1.050223138013117e-12,0.6049118815367099,969,500
4672,sphere,13.7,6.447207647771362e-06,0.011038,0.00736577,1.1225445432720488e-15,5.22339873911189e-10,1.1225445432720488e-15,0.8,998,500
4673,film,13.7,2.9081475279860774e-05,0.002629,0.00024672,1.0302388234332296e-13,1.870726796806215e-08,1.0302388234332296e-13,0.40171436981935876,904,500
4674,film,13.7,1.1726799153153282e-06,0.00857,3.01e-06,6.755026704478515e-18,2.0472987702492532e-11,6.755026704478515e-18,0.5968601924102706,978,500
4675,film,13.7,2.085405132883225e-06,0.0059819999999999995,1.809e-05,3.798918038369076e-17,9.712964337631474e-11,3.798918038369076e-17,0.3978542011104157,856,500
4676,fiber,13.7,7.00348009893336e-05,0.000558,0.00265964,1.438898984200865e-12,1.1076173756721214e-07,1.438898984200865e-12,0.3006335828508523,874,500
4677,fiber,13.7,0.0001563373960629587,0.001831,0.00284124,1.6005794316893655e-11,6.418251277827487e-07,1.6005794316893655e-11,0.19789716549416703,872,500
4678,fiber,13.7,5.3502489327864866e-05,0.00043299999999999995,0.0033274900000000002,6.415205554007784e-13,6.500814813963117e-08,6.415205554007784e-13,0.2957852968963946,898,500
4679,sphere,13.7,4.480394377558811e-05,0.0021869999999999997,0.0077947400000000005,3.767361888118144e-13,2.5225649154823932e-08,3.767361888118144e-13,0.8,984,500
4680,sphere,13.7,3.130425306738517e-05,0.010636999999999999,0.00588972,1.284986741657652e-13,1.2314493550364586e-08,1.284986741657652e-13,0.9,905,500
4681,sphere,13.7,1.970165645219345e-05,0.010905,0.00312691,3.2032942536778457e-14,4.877702940538098e-09,3.2032942536778457e-14,0.9,893,500
4682,sphere,13.7,9.898946679443557e-05,0.006104999999999999,0.00402354,4.0630817837568235e-12,1.23136791680907e-07,4.0630817837568235e-12,0.9,861,500
4683,fiber,13.7,0.0001021501199563171,0.000473,0.00146006,4.464833336910015e-12,2.006639690310552e-07,4.464833336910015e-12,0.49969591895030313,953,500
4684,fiber,13.7,0.0002287682334366833,0.0018499999999999999,0.00880271,5.015055746571106e-11,1.1881972274059224e-06,5.015055746571106e-11,0.2960250782948583,892,500
4685,fiber,13.7,7.014555171912388e-05,0.000254,0.00630806,1.445736067269621e-12,9.069822970262115e-08,1.445736067269621e-12,0.5991348301806718,975,500
4686,fiber,13.7,0.00020572856108714478,0.00057,0.00468121,3.647307460013498e-11,7.67078076328388e-07,3.647307460013498e-11,0.6955158056629751,874,500
4687,sphere,13.7,0.00017526601467590352,0.009245999999999999,0.00835413,2.2551827644935615e-11,3.8601598296117635e-07,2.2551827644935615e-11,0.9,928,500
4688,sphere,13.7,2.2551773251962306e-05,0.006908,0.00577627,4.804306409036568e-14,6.391035891537083e-09,4.804306409036568e-14,0.9,937,500
4689,film,13.7,3.2413845300151926e-05,0.012714,0.00027407,1.4265279146811416e-13,2.3206407864041015e-08,1.4265279146811416e-13,0.40229816847781164,951,500
4690,film,13.7,7.429572859373528e-06,0.012802,3.718e-05,1.7178298595191851e-15,9.882858300252552e-10,1.7178298595191851e-15,0.496295102729665,866,500
4691,fiber,13.7,7.1725338068619555e-06,3.2999999999999996e-05,0.008565960000000001,1.545633140538531e-15,9.879485990898336e-10,1.545633140538531e-15,0.5022950670188884,887,500
4692,film,13.7,0.00019958038706126957,0.006599,0.00096659,3.329984338548987e-11,7.04887136963315e-07,3.329984338548987e-11,0.5021240254233594,941,500
4693,fiber,13.7,4.430673981391463e-05,0.00035099999999999997,0.00211369,3.643325671609128e-13,4.423930094774344e-08,3.643325671609128e-13,0.3024199165311055,910,500
4694,sphere,13.7,0.00013597877490101744,0.0035659999999999997,8.071e-05,1.0531784924632973e-11,2.323550480352394e-07,1.0531784924632973e-11,0.9,964,500
4695,film,13.7,1.289039597266262e-05,0.009318,0.0002038,8.971961153163337e-15,4.881524454594078e-09,8.971961153163337e-15,0.3024627619999517,858,500
4696,fiber,13.7,1.428896050473745e-05,0.00011399999999999999,0.00278485,1.222054337348448e-14,4.612896395041912e-09,1.222054337348448e-14,0.30021460970086383,853,500
4697,fiber,13.7,5.128326103028068e-06,1.4e-05,0.00230949,5.649571508082401e-16,4.766820153843902e-10,5.649571508082401e-16,0.7000883949721093,859,500
4698,sphere,13.7,0.0002721744761802003,0.003342,0.00892775,8.445605601428913e-11,9.309034836724305e-07,8.445605601428913e-11,0.9,952,500
4699,fiber,13.7,8.820981111881885e-05,2.9e-05,0.00627413,2.875009510777625e-12,4.289216104812664e-07,2.875009510777625e-12,0.19847639574464376,904,500
4700,fiber,13.7,0.00010578786095338642,0.00029,0.00480121,4.959022930387929e-12,2.0283210868250621e-07,4.959022930387929e-12,0.6988113533378102,966,500
4701,fiber,13.7,0.0001292459657983836,0.0010379999999999999,0.00430851,9.043563614471663e-12,3.7830777506660795e-07,9.043563614471663e-12,0.2981571079659934,965,500
4702,fiber,13.7,4.087049385824104e-06,3.2999999999999996e-05,0.009604940000000001,2.8596854513883805e-16,3.790294635958674e-10,2.8596854513883805e-16,0.2965023401545744,874,500
4703,film,13.7,0.0001352966874852128,0.009571,9.661e-05,1.037409213000837e-11,3.269876481943673e-07,1.037409213000837e-11,0.49743672564881725,970,500
4704,film,13.7,7.209912070545505e-05,0.009403,0.00115384,1.5699235855136224e-12,1.535961115880261e-07,1.5699235855136224e-12,0.300728495364768,940,500
4705,fiber,13.7,0.00013954410862802304,0.000643,0.00771712,1.1382119132062053e-11,3.7407112401786495e-07,1.1382119132062053e-11,0.5016797679412299,876,500
4706,film,13.7,1.8608686579394448e-05,0.005946,9.02e-05,2.699204399174047e-14,6.129778867003263e-09,2.699204399174047e-14,0.5019743212442368,975,500
4707,sphere,13.7,0.00019210551360737162,0.012,0.0066194800000000005,2.969669362023542e-11,4.637559806991798e-07,2.969669362023542e-11,0.9,869,500
4708,film,13.7,0.00013640258668308217,0.0072429999999999994,0.00068367,1.0630566971786004e-11,3.3330684650755655e-07,1.0630566971786004e-11,0.4960161806015104,938,500
4709,film,13.7,3.0781469974068155e-05,0.009495,0.00109882,1.221677784858726e-13,4.1294427665497256e-08,1.221677784858726e-13,0.20388352167657317,955,500
4710,film,13.7,2.9110378444295423e-05,0.006895999999999999,6.91e-05,1.0333136433545622e-13,1.2463177732384115e-08,1.0333136433545622e-13,0.60417365051818,936,500
4711,film,13.7,3.4367566009841273e-06,0.002865,4.28e-06,1.70033672764264e-16,1.7508501559671727e-10,1.70033672764264e-16,0.599436850785584,893,500
4712,sphere,13.7,3.150608600720542e-05,0.008017,0.00837065,1.3100020401438992e-13,1.247379988594238e-08,1.3100020401438992e-13,0.8,993,500
4713,fiber,13.7,0.00010690258751014999,0.001232,0.009419770000000001,5.117445907674853e-12,2.980881971297108e-07,5.117445907674853e-12,0.20151936906676463,912,500
4714,film,13.7,0.000125481401312515,0.000566,0.00460284,8.27611829040349e-12,6.954767918921906e-07,8.27611829040349e-12,0.2011735798217687,923,500
4715,film,13.7,5.6869558889230706e-05,0.01129,0.00048854,7.704211348842701e-13,7.192715108667619e-08,7.704211348842701e-13,0.3995413443013339,900,500
4716,sphere,13.7,0.00013834844276111865,0.012648999999999999,0.00109992,1.1092040194318257e-11,2.405239980937947e-07,1.1092040194318257e-11,0.9,980,500
4717,fiber,13.7,9.581407970078407e-05,0.001132,0.00984042,3.684483422940525e-12,2.4195661926920607e-07,3.684483422940525e-12,0.19595945978310406,979,500
4718,fiber,13.7,3.4913019737392156e-06,2e-06,0.00297946,1.7825874766883935e-16,4.234512758742384e-10,1.7825874766883935e-16,0.4039355269031699,970,500
4719,fiber,13.7,0.00045208333258723384,0.001627,0.0042453000000000005,3.8702952466655534e-10,3.764523599433954e-06,3.8702952466655534e-10,0.6015511428538862,878,500
4720,fiber,13.7,0.0001953548521512828,0.00071,0.00948529,3.122922573534595e-11,7.037943912623931e-07,3.122922573534595e-11,0.5976804605480371,901,500
4721,film,13.7,7.06572041914397e-05,0.010794,0.00034051000000000003,1.477603653657682e-12,8.8193728172523e-08,1.477603653657682e-12,0.5030024060729724,869,500
4722,sphere,13.7,2.089555890857339e-05,0.003117,0.00783588,3.82164714036218e-14,5.486783804755041e-09,3.82164714036218e-14,0.9,881,500
4723,fiber,13.7,5.389702482142211e-05,0.000326,0.00060793,6.558174771244684e-13,5.98797064647615e-08,6.558174771244684e-13,0.39507355971088226,997,500
4724,film,13.7,0.00013148063358324938,0.0020169999999999997,0.00469212,9.520811657022015e-12,7.533077347013108e-07,9.520811657022015e-12,0.20391351735723212,948,500
4725,film,13.7,4.0250310793892144e-05,0.002055,0.00020038,2.7314693001440693e-13,2.895218204934844e-08,2.7314693001440693e-13,0.4972239525326022,938,500
4726,fiber,13.7,7.281326485333624e-05,0.00019899999999999999,0.00199475,1.6170376185309205e-12,9.609366506735136e-08,1.6170376185309205e-12,0.6997433222426073,904,500
4727,sphere,13.7,4.0095880929914805e-05,0.00865,0.00060536,2.7001499826135247e-13,2.020269853155159e-08,2.7001499826135247e-13,0.9,976,500
4728,fiber,13.7,2.9412063799403615e-05,8.099999999999999e-05,0.00907514,1.0657739659493064e-13,1.567857824063782e-08,1.0657739659493064e-13,0.6973924566539685,957,500
4729,film,13.7,6.425303185291909e-05,0.008517,0.00241622,1.1111417979591987e-12,1.845980612596212e-07,1.1111417979591987e-12,0.19872613267028272,941,500
4730,sphere,13.7,0.00015382433126173795,0.012655,0.00076036,1.524627385770891e-11,2.9734451759325633e-07,1.524627385770891e-11,0.9,976,500
4731,film,13.7,3.541313848491872e-05,0.006987999999999999,0.0002986,1.8602951875279836e-13,2.7666495253455694e-08,1.8602951875279836e-13,0.4027815369747628,972,500
4732,film,13.7,2.078573167657974e-06,0.0039239999999999995,1.7670000000000002e-05,3.7617034838323696e-17,9.565126616165427e-11,3.7617034838323696e-17,0.40136063604490635,878,500
4733,sphere,13.7,6.735194373651186e-05,0.009999,0.00887661,1.2797908784172253e-12,5.700463004114209e-08,1.2797908784172253e-12,0.8,897,500
4734,fiber,13.7,2.4772554768621852e-05,1.4e-05,0.00172454,6.36796988719722e-14,2.1541305554864085e-08,6.36796988719722e-14,0.39791324510013626,896,500
4735,film,13.7,6.34862289902802e-06,0.005614,5.555e-05,1.0718331947100154e-15,9.035788152662877e-10,1.0718331947100154e-15,0.396358237453351,904,500
4736,fiber,13.7,3.4548761334052905e-05,0.00027299999999999997,0.00169468,1.7273727072493475e-13,2.687423954807785e-08,1.7273727072493475e-13,0.3032189109544987,870,500
4737,fiber,13.7,3.446579903551534e-05,0.000159,0.00220967,1.714958690998783e-13,2.282538045767727e-08,1.714958690998783e-13,0.5012036865261268,949,500
4738,fiber,13.7,0.00021206134576859248,0.000986,0.0028462,3.9945986307847444e-11,8.655783778020319e-07,3.9945986307847444e-11,0.4980211284853788,956,500
4739,film,13.7,1.1721372632706567e-05,0.0007999999999999999,5.7470000000000004e-05,6.745653473946282e-15,2.4419328492799332e-09,6.745653473946282e-15,0.4999402402961489,965,500
4740,film,13.7,0.00011241380684795162,0.0034119999999999997,0.00093614,5.950419374963663e-12,2.772878623528582e-07,5.950419374963663e-12,0.4049517843872429,983,500
4741,fiber,13.7,8.215651373351709e-06,6.599999999999999e-05,0.00255563,2.322814963601723e-15,1.5287598575430684e-09,2.322814963601723e-15,0.29807036321911856,870,500
4742,film,13.7,0.00016051212797513827,0.000665,0.0058247,1.7322563679141376e-11,1.131972354369234e-06,1.7322563679141376e-11,0.20224358292525124,986,500
4743,sphere,13.7,5.305001815515024e-05,0.011934,0.00432002,6.253817737058998e-13,3.536559244203685e-08,6.253817737058998e-13,0.8,986,500
4744,sphere,13.7,0.00020595566559815655,0.008442,0.00820816,3.659399626916588e-11,5.33036993610533e-07,3.659399626916588e-11,0.8,966,500
4745,film,13.7,4.448532355532065e-05,0.0059949999999999995,0.00165566,3.687558088720134e-13,8.80365416642422e-08,3.687558088720134e-13,0.19974016287974766,898,500
4746,sphere,13.7,0.00023882219953178844,0.006431,0.00430736,5.705749367941711e-11,7.167360545788266e-07,5.705749367941711e-11,0.9,895,500
4747,film,13.7,0.0001257536797969528,0.010515,0.00201083,8.330109608608322e-12,4.670794967353056e-07,8.330109608608322e-12,0.3008468489097216,963,500
4748,fiber,13.7,0.0001811628560540943,0.00048699999999999997,0.00524046,2.4905547059458963e-11,5.949698885210028e-07,2.4905547059458963e-11,0.7047386599558475,930,500
